1,0.000014,0.000015
2,0.000017,0.000032
3,0.000060,0.000063
4,0.000078,0.000106
5,0.000249,0.000286
6,0.000465,0.000477
7,0.000880,0.000945
8,0.010841,0.002508
9,0.004426,0.004530
10,0.006010,0.006669
11,0.024639,0.013364
12,0.038749,0.040409
13,0.061735,0.081648
14,0.122266,0.161298
15,0.252807,0.256098
